nama_produk,link_produk,teks_ulasan,rating,sumber,scraped_at
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Wangi:oke Tips Pengguna:oke Manfaat:oke  Aku suka pakai malam mau tidur dan besok paginnya kulit enak banget megangnya❤️😍❤️👍👍 halus plampi gitu❤️❤️😍😍 seeing diakon ya biar beli trus 🤣🤣,5,shopee,2026-07-02T14:28:46.399739
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Bagus banget bikin kulit wajah cerah, skincare npure the best menghilangkan noda hitam bekas jerawat",5,shopee,2026-07-02T14:28:46.399742
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Enak bgt si setelah pke ini, sama kaya sheetmask yg lainnya.. Tpi klo ini non alkohol jadi gk terlalu dingin kaya sheetmask lainnya",5,shopee,2026-07-02T14:28:46.399745
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Packingan sangat aman dan paket sudah saya terima dengan baik. Terima kasih kak :),5,shopee,2026-07-02T14:28:46.399748
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Alhamdulillah. Barang nyampenya cepet banget as usual. Dapat bonus pula. Harga pas live juga jadinya jauh lebih murah. Terimakasih seller dan kurir. Sukses selalu ya,5,shopee,2026-07-02T14:28:46.399751
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Thankyou suka sekali sama sheetmask dari npure, kualitasnya oke harganya murcee, semogaa bisa cocok untuk varian ini, recomended guys😍😍",5,shopee,2026-07-02T14:28:46.399753
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Pengiriman cepat Seller nya ok banget sih ini ... barang mau di kirim di kasih informasi Packaging nya ok banget .. kardus dan ada bubble wrap nya jadi aman di produk Barang nya yang datang sesuai dengan pesanan tdk ada yg kurang Everything ok .. thank you tom NPURE .. good job ... pertahankan yaa,5,shopee,2026-07-02T14:28:46.399757
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Cocok Untuk:wajah Tekstur:lembut Performa:bagus  Udah pernah beli dan beli lagi karena bagus dan enak dipake kulit jadi lebih lembab,5,shopee,2026-07-02T14:28:46.399759
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Tekstur:lembut nyaman recommended untuk diorder Performa:baik, seller ramah Cocok Untuk:pengiriman cepat, pengemasan rapi",5,shopee,2026-07-02T14:28:46.399762
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Wangi:Enak Tips Pengguna:Sesudah toner Manfaat:Aging skin  Hasilnya hydrated, plumped, cerah ☀",5,shopee,2026-07-02T14:28:46.399766
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Wangi:biasanya ajja Manfaat:bikin muka bersih n glowinh Kemasan:sama kyk yg laennya  Meskipun harganya murah tp kualitasnya oke bgtz.. Smgo bisa mikin awet muda jg,5,shopee,2026-07-02T14:28:46.399769
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Tekstur:tisu Performa:bagus Cocok Untuk:kulit wajah biar awet muda  Pengiriman lumayan lama, packingan rapih, baru pertama nyoba semoga cocok biar lebih kencang dan awet muda",5,shopee,2026-07-02T14:28:46.399772
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Produk sesuai pesanan  Packaging aman  Sudah kepakai satu, lupa difoto divideo dulu",5,shopee,2026-07-02T14:28:46.399774
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"pengirimannya cepet banget, hari itu jg langsung dikirim. alhamdulillah dapet sale 😍",5,shopee,2026-07-02T14:28:46.399777
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Repeat order, enak dipakainya.. plump skin in just few minutes..",5,shopee,2026-07-02T14:28:46.399780
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Murah banget smpe di sulawesi. Packingan oke,  harga ok, kualitas oke. Nextime beli lagi. Tengs owner",5,shopee,2026-07-02T14:28:46.399783
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"barangnya bagus gada cacat, pengiriman oke, packaging oke, rekomendasi bgt beli ditoko ini",5,shopee,2026-07-02T14:28:46.399785
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Tekstur:ringan dan nyaman di pake Aroma:harum dan rileks Keaslian:produk asli  produk asli dan menyegarkan. semoga banyak rejeki bisa beli trus. hahahaha...,5,shopee,2026-07-02T14:28:46.399788
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,"Pesanan sudah saya terima dengan baik, pengemasan dan pengirimannya juga baik 👍",5,shopee,2026-07-02T14:28:46.399791
NPURE Sheet Mask Marigold / Youth Revolution / Masker Awet Muda Natural,https://shopee.co.id/NPURE-Sheet-Mask-Marigold-Youth-Revolution-Masker-Awet-Muda-Natural-i.115276607.23803286425,Pengiriman super kilatt.. Sesuai pesanan.. Sengaja pesen semua varian mau nyoba satu persatu semoga aja cocokk. Next order lagi.. Dapet harga promo live lebihh murahhh😍 thankss kak!!! Ditunggu promo lainnya..,5,shopee,2026-07-02T14:28:46.399794
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Daya serap:cepat Tekstur:ringan Tingkat kelmbaban:sedang  Alhamdulillah baru pakek sekitar satu bulan langsung cocok, muka jadi tambah bersih terus glowing dong hehe, btw sellernya gercep.. packaging aman.. makasih ..",5,shopee,2026-07-02T14:29:00.628632
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Packaging:baik User Tips:baik Usage Experience:baik  Pengemasan sangat baik , pengiriman cepet banget , produk original ngebantu banget , untuk yang males ke klinik thank you next pasti order lagi disini ❤️",5,shopee,2026-07-02T14:29:00.628647
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Daya serap:baik Tekstur: halus Tingkat kelmbaban:baik  Alhamdulillah cocok pakai cream erha ini... sudah order ke 2 kalinyaa.. kulit bersih bebas jerawat dan komedo.. pori2 mengecil... mantap deh pokonaaaa,5,shopee,2026-07-02T14:29:00.628652
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Tekstur:lembut Performa:krim muka Cocok Untuk:kulit berminyak  Uda langganan banget belanja di tokoh ini... Produk asli.. Harga juga terjangkau Dari pada harus antri di klinik'y  Hehehehe... Saya lbh baik order di sini aja.. Uda cocok bngt gak pernah ada madalah Pemesanan jg cepat sekali Baru kmrn pesan ... hari ini uda sampai aja Trm ksh reseler..,5,shopee,2026-07-02T14:29:00.628656
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Daya serap: cepat menyerap di kulit Tekstur:sangat lembut  Tingkat kelmbaban:enak di kulit g lengket  Kualitas produk sangat baik , produk original, harga produk sangat baik",5,shopee,2026-07-02T14:29:00.628659
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Profil Kecantikan:y Pengalaman Penggunaan:y Wangi:y  Paket sudah saya terima. Pengiriman super duper cepat. Pesan malam besok nya sudah sampai. Jadi aman ga takut rusak dijalan. Dikirim sesuai variasi yang dikirim. Cocok,5,shopee,2026-07-02T14:29:00.628662
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Daya serap:Baik Tekstur:Krim  Pengiriman cepat.. Productnya aman Packing pengiriman aman. Alhamdullilah cocok memakai erha setelah 1 bulan pemakaian. Wajah lebih cerah,5,shopee,2026-07-02T14:29:00.628665
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Tekstur:cream Tingkat kelmbaban:bagus Daya serap:menyerap dgn baik  Terima kasih seller paket nya sudah sampai semarang dengam aman 🤗🤗🤗🤗 isi cream nya full cream nya baru coba yg erha 9 & cream 6 nya sudah biasa pakai  semoga flek ku cepet memudar bublle wrap & dus nya sangat baik 😍😍😍😍,5,shopee,2026-07-02T14:29:00.628669
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Daya serap:cepat Tekstur:krim Tingkat kelmbaban:sedang  produk original erha21 clinic terima kasih seller pengiriman juga cepat dan packing sangat aman memakai karfus dan buble wrap seller ramah dan amanah sekali pokoknya kualitas barang sangat baik,5,shopee,2026-07-02T14:29:00.628673
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Paket di terima, packing aman. Sampai dengan Selamat. Kulit wajah ku sudah mulai ber flek lagi kena sengatan Matahari. Seminggu saja pakai Produk Erha dengan rutin akan hilang flek nya. Qualitas Produk bagus krn sudah ber tahun tahun pakai ini. Thq seller, kurir n Shopee",5,shopee,2026-07-02T14:29:00.628676
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Daya serap:baik Tekstur:lembut Tingkat kelmbaban:baik  Harga lebih murah dari toko sebelah dan barangnya juga cepat banget nyampai baru pesan tadi malam pagi udah nyampe dirumah,5,shopee,2026-07-02T14:29:00.628678
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Performa:baik Cocok Untuk:mencerahkan kulit Tekstur:lembut  Mantuul kemarin psen hari ini nyampe... Tekstur penampakan sama kaya klu saya bli di klinik...,5,shopee,2026-07-02T14:29:00.628681
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Tekstur:padat Daya Serap:bagus Keaslian:sepertinya ory  Sama seperti beli di klinik erha semoga aja beneran sama  Bagus sekali beli disini cepat sampainya,saya suka dgn pelayanannya,saya sdh lama pakai erha,jadi tau lah baunya,kepadatannya",5,shopee,2026-07-02T14:29:00.628684
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Tekstur:cream Tingkat kelmbaban:baik Daya serap:baik  Produk ori asli hrg ekonomis smoga jadi langganan Terima kasih 👍🙏,5,shopee,2026-07-02T14:29:00.628687
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Performa:bagus Cocok Untuk:melembabkan sebelum cream.malam.dan mengangkat komedo Tekstur:cream  Bagus banget,, awalnya khawatir ga cocok ini pembelian kedua suka banget ,, lembut di kulit , pengiriman juga cepet, seller fast respon,thxs",5,shopee,2026-07-02T14:29:00.628690
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Tekstur:ringan dan nyaman Daya Serap:cukup memuaskan Keaslian:terverifikasi dan otentik  Cocok untuk kulit aku yg sensitif,5,shopee,2026-07-02T14:29:00.628692
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Uda 3x beli produk ini di sini .. uda cocok bngt  Produk asli .. ada kendala di pengiriman sih tp bukan salah seller'y sih.. respon cepat .. saya chat lngsng di bls .. trm ksh sist.. selalu amanah yah 🙏🙏😊,5,shopee,2026-07-02T14:29:00.628696
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Tekstur:ringan lembut Daya Serap:bagus Keaslian:original  akhirnya yg ditunggu Dateng ..meskipun harus PO dulu..gpp..dh lama pake produk ini... Alhamdulillah flek hitam ku berkurang..jd lebih pede skrg..di jamin puas..,5,shopee,2026-07-02T14:29:00.628699
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Good sesuai order packing rapuh pokoknya selalu repeat order isini,5,shopee,2026-07-02T14:29:00.628702
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Respon nya cepet, di chat atau di kemas nya ga nunggu lama .. pengiriman jg cepet..  ga masalah harga beda (mahal)  yg penting dikemas, respon dan pengiriman cepet  saya selalu stok krim ini kalo kira2 mau habis dlm seminggu atau 4 hari sy order kmrn order ditetangga sebelah... astagaaa dikirim baru 3 hariiiiii... 😭🥺 jd total 4 hari sm pengiriman ..   keep up the good job next repeat order lg disini   Terimakasih 🙏😊😘",5,shopee,2026-07-02T14:29:00.628707
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Daya serap:cepat meresap  Tekstur:lembut di kulit Tingkat kelmbaban:bikin kulit lembab,5,shopee,2026-07-02T14:29:00.628710
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"pengiriman super cepat, dikemas hanya 2hari. blm pernah konsul di klinik. jadi aku konsul dichat nya. smoga bisa mencerahkan kulitku yg susah cerah😁",5,shopee,2026-07-02T14:29:00.628713
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Belum pernah pake erha yg racikan gini. Nyari sunblock sekalian pelembab wajah biar nggak ribet. Buat ngantar jemput anak sekolah. Spy kulit nggak gosong. Untungnya cocok pakai ini,5,shopee,2026-07-02T14:29:00.628715
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Mantap paket sudah sampai dengan baik Pakingan rapi aman Bubble wrap juga Sesuai dengan pesanan Makasih seller dan kurir,5,shopee,2026-07-02T14:29:00.628717
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Tekstur:lembut Performa:erha 7  Order utk kesekian kali nya, lebih dari 8x 😇 ga ke klinik, by shopee pun jadi, ga pernah mengecewakan beli ditoko ini, pelayanan nya sangat extra baik disaat sy konsul, pengiriman nya expres sangat,  amanah sekali ♥️♥️ terlove love pokonya 😍",5,shopee,2026-07-02T14:29:00.628721
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Profil Kecantikan:Erha sangat bagus 👍👍👍 Tips Pengguna:jangan lupa selalu Bahagia ,agar kulit semakin Glowing 🥰😊💗 Pengalaman Penggunaan:sangat bermanfaat u menghilangkan flek & kulit semakin Glowing 🥰  Pesanan sesuai dengan orderan, pengiriman cepat & kurirnya Ramah pisan 👍👍👍",5,shopee,2026-07-02T14:29:00.628724
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Tekstur:oadat Daya Serap:nyerap dikulit wajah Keaslian:ORI  Pembelian yg kedua kalinya,sejauh ini masih aman pembelian secara online,belum sempat keklinik soalnya,yg penting diwajah sesuai aja sama resep dokter itu yg dibeli lagi,wajah sdh bersih dan cerah",5,shopee,2026-07-02T14:29:00.628730
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Wangi:n Profil Kecantikan:y Tips Pengguna:y  Paket sudah saya terima. Pengiriman agak terhambat dari sebelum nya, mungkin karena mau lebaran jadi sibuk. Semoga ga rusak karena lama diluar. Sudah berapa kali repeat order karena cocok",5,shopee,2026-07-02T14:29:00.628733
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Sudah beberapa x aku pesen di toko in,allhmdulillah amanah,pertahankan ya sist,paking bgus banget pengiriman lumayan cepat,biasa lebih cepat,TPI krna rame x yg beli,mantul seler,terima kasih",5,shopee,2026-07-02T14:29:00.628735
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Daya serap:maksimal Tekstur:cream agak kental dan cair Tingkat kelmbaban:lembab  yg erha 4 ada logo R di atas pot, beli satuan erha 4 mau nyobain dulu hasilnya nanti kl ada perubahan purchase lagiiii",5,shopee,2026-07-02T14:29:00.628738
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Daya serap:; oke Tekstur:oke Tingkat kelmbaban:oke  terimakasih seller paketnya sudah diterima dan sesuai pesanan. semoga flek hitam di wajahku bisa terangkat dengan sempurna ya,5,shopee,2026-07-02T14:29:00.628740
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Sellernya ramah banget, packingnya juga oke aman. Thankyouuuuu yaaa! 🥰😍",5,shopee,2026-07-02T14:29:00.628742
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Pengiriman cepat, packaging aman rapi dan sesuai pesanan. Recommended Seller.",5,shopee,2026-07-02T14:29:00.628744
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Tekstur:Kental, lembut Tingkat kelmbaban:Bgs Daya serap:Cpt menyerap  Udh biasa pake cream erha. Dan yg udh biasa pake skincare erha pst nya udh tau fungsi dan khasiat nya utk wajah. Pengiriman cpt, packing rapih. Tks seller, shopee, dan a kurir langganan sukses sll...",5,shopee,2026-07-02T14:29:00.628746
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Daya serap:baik Tekstur:lembut Tingkat kelmbaban:baik  Langganan pake produk ini, dan aman di pakai, kenyal",5,shopee,2026-07-02T14:29:00.628748
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,Tekstur:lembut Performa:baik Cocok Untuk:kulit wajah  Menyamarkan flek hitam di wajah,5,shopee,2026-07-02T14:29:00.628751
"Moisturezer / Erha 4 , Erha 5 , Erha 6 , Erha 7 , Erha 9",https://shopee.co.id/Moisturezer-Erha-4-Erha-5-Erha-6-Erha-7-Erha-9-i.192951924.6807499088,"Tekstur:krim nya lembut Daya Serap:lembab dan tidak lengket Keaslian:asli  Paket sesuai, kemasan sangat aman, lama dikemas tapi nyampenya super cepat, terimakasih banyak ya,  Semoga next order sini lagi",5,shopee,2026-07-02T14:29:00.628753
